core	7863	0.284553	0.0384615	0.201225
core	7866	0.284553	0.0384615	0.201225
core	7872	0.284553	0.0384615	0.201225
core	7875	0.284553	0.0384615	0.201225
core	7884	0.300813	0.0897436	0.129329
core	7905	0.300813	0.0897436	0.129329
core	7917	0.308943	0.0897436	0.137322
core	7918	0	0.0128205	0.00305162
core	8028	0.333333	0.0512821	0.228178
core	8075	0.0325203	0.0128205	-0.00130871
core	8124	0.0406504	0.0128205	0.00512644
core	8177	0.0406504	0	0.0325916
core	8301	0.0243902	0	0.0153429
core	8349	0	0.0128205	0.00305162
core	8387	0.00813008	0	-0.00193566
core	8493	0.195122	0.192308	-0.0105592
core	8520	0.00813008	0	-0.00193566
core	8755	0	0.0384615	0.0302714
core	8945	0.203252	0.0512821	0.0940623
core	8985	0.0162602	0.0128205	-0.0101468
core	9157	0.0162602	0	0.00670738
core	9185	0.0650407	0	0.0584088
core	9363	0	0.0128205	0.00305162
core	9380	0.691057	0.820513	0.0365554
core	9385	0.243902	0.0384615	0.158407
core	9437	0.00813008	0.025641	-0.00080499
core	9440	0.00813008	0	-0.00193566
core	9574	0.0162602	0	0.00670738
core	9687	0.00813008	0	-0.00193566
core	9697	0	0.025641	0.0166708
core	9743	0.0813008	0.0512821	-0.00286868
core	9906	0.292683	0.5	0.0804995
core	9942	0.292683	0.5	0.0804995
core	10639	0.00813008	0	-0.00193566
core	10866	0.121951	0.025641	0.0590289
core	10929	0.00813008	0	-0.00193566
core	11087	0.243902	0.0384615	0.158407
core	11154	0.0162602	0	0.00670738
core	11374	0.00813008	0	-0.00193566
core	11465	0.0162602	0	0.00670738
core	11641	0.00813008	0	-0.00193566
core	11747	0.276423	0.115385	0.0732187
core	11852	0.0162602	0	0.00670738
core	11881	0.00813008	0.025641	-0.00080499
core	11906	0	0.0128205	0.00305162
core	11975	0.0650407	0.0769231	-0.00944729
core	11979	0.0162602	0	0.00670738
core	12031	0.219512	0.0512821	0.11002
core	12065	0.0569106	0.25641	0.137414
core	12090	0.739837	0.897436	0.0745121
core	12113	0.0487805	0	0.0412048
core	12204	0.00813008	0	-0.00193566
core	12342	0.0406504	0.423077	0.345555
core	12348	0.634146	0.423077	0.0800859
core	12464	0.0650407	0	0.0584088
core	12470	0.0162602	0	0.00670738
core	12514	0.463415	0.230769	0.108651
core	12547	0.0569106	0	0.0498105
core	12626	0.455285	0.410256	-0.00620021
core	12646	0.00813008	0	-0.00193566
core	12670	0.235772	0.192308	-0.0046277
core	12724	0.0162602	0	0.00670738
core	12756	0.0162602	0	0.00670738
core	12760	0.528455	0.487179	-0.00696505
core	13053	0.0487805	0	0.0412048
core	14023	0.0487805	0.0128205	0.0121962
core	14338	0.00813008	0	-0.00193566
core	14395	0.00813008	0	-0.00193566
core	14514	0.00813008	0	-0.00193566
core	14565	0.0243902	0	0.0153429
core	14649	0.813008	0.974359	0.124973
core	14652	0.813008	0.974359	0.124973
core	15197	0.0162602	0	0.00670738
core	15256	0	0.0128205	0.00305162
core	15379	0.170732	0.0769231	0.0316366
core	15577	0.00813008	0	-0.00193566
core	15588	0.00813008	0	-0.00193566
core	15603	0.373984	0.692308	0.184159
core	15684	0.00813008	0	-0.00193566
core	15801	0.0162602	0	0.00670738
core	15920	0.00813008	0	-0.00193566
core	16036	0.113821	0	0.109843
core	16325	0.0325203	0.141026	0.0653678
core	16382	0.00813008	0	-0.00193566
core	16450	0.0243902	0	0.0153429
core	16530	0.756098	0.358974	0.278534
core	16656	0.0162602	0	0.00670738
core	16791	0.292683	0.294872	-0.0105739
core	16857	0.00813008	0	-0.00193566
core	16867	0	0.0384615	0.0302714
core	16905	0.00813008	0	-0.00193566
core	16914	0	0.0128205	0.00305162
core	16981	0.130081	0.0512821	0.0286747
core	17044	0.00813008	0	-0.00193566
core	17061	0.170732	0.0128205	0.136467
core	17074	0.739837	0.24359	0.401502
core	17167	0.00813008	0	-0.00193566
core	17175	0.0650407	0.0384615	-0.00295453
core	17260	0.00813008	0	-0.00193566
core	17267	0.154472	0.0384615	0.0682288
core	17296	0.097561	0	0.0927277
core	17298	0.130081	0.166667	-0.0049648
core	17319	0.170732	0.025641	0.108141
core	17330	0.154472	0.0897436	0.00999333
core	17337	0.609756	0.25641	0.226687
core	17348	0.0813008	0.153846	0.0160385
core	17349	0.138211	0.0128205	0.10225
core	17373	0.276423	0.0512821	0.168044
core	17382	0.0325203	0.153846	0.077867
core	17385	0.0325203	0.153846	0.077867
core	17391	0.0325203	0.153846	0.077867
core	17394	0.0325203	0.153846	0.077867
core	17400	0.0325203	0.153846	0.077867
core	17406	0.0325203	0.153846	0.077867
core	17409	0.0325203	0.153846	0.077867
core	17412	0.0325203	0.153846	0.077867
core	17415	0.0325203	0.153846	0.077867
core	17418	0.0325203	0.153846	0.077867
core	17609	0.00813008	0	-0.00193566
core	17679	0.00813008	0.025641	-0.00080499
core	17802	0	0.0128205	0.00305162
core	17973	0	0.0128205	0.00305162
core	17993	0.0162602	0	0.00670738
core	18225	0.0243902	0	0.0153429
core	18232	0.0569106	0.025641	0.00247556
core	18338	0	0.0128205	0.00305162
core	18388	0.138211	0.0384615	0.0529994
core	18390	0	0.025641	0.0166708
core	18471	0.0487805	0	0.0412048
core	18480	0.0162602	0	0.00670738
core	18562	0.699187	0.589744	0.0168401
core	18585	0.0162602	0	0.00670738
core	18615	0.00813008	0	-0.00193566
core	18627	0.0243902	0.0641026	0.00905984
core	18657	0.0731707	0	0.0669996
core	18696	0.0162602	0.0128205	-0.0101468
core	19098	0.00813008	0	-0.00193566
core	19182	0.00813008	0	-0.00193566
core	19247	0.0162602	0	0.00670738
core	19437	0.260163	0.230769	-0.00810663
core	19448	0.00813008	0	-0.00193566
core	19470	0.284553	0.0512821	0.176535
core	19533	0.00813008	0	-0.00193566
core	19729	0.00813008	0	-0.00193566
core	19791	0.0243902	0	0.0153429
core	19866	0.00813008	0	-0.00193566
core	20037	0.0406504	0	0.0325916
core	20178	0.365854	0.25641	0.0187053
core	20226	0.0162602	0	0.00670738
core	20373	0	0.0128205	0.00305162
core	20841	0.0813008	0.025641	0.0214503
core	20847	0.00813008	0	-0.00193566
core	20887	0.0243902	0	0.0153429
core	20934	0.00813008	0	-0.00193566
core	21142	0.00813008	0	-0.00193566
core	21201	0.0243902	0	0.0153429
core	21274	0.447154	0.0897436	0.282819
core	21394	0.00813008	0	-0.00193566
core	21417	0.0650407	0.282051	0.149618
core	21688	0	0.141026	0.138412
core	21777	0.0731707	0	0.0669996
core	21878	0.146341	0.217949	0.00756104
core	21957	0.0487805	0.179487	0.0753304
core	21986	0.00813008	0	-0.00193566
core	22125	0.0162602	0	0.00670738
core	22662	0.162602	0.230769	0.00494072
core	22869	0.00813008	0	-0.00193566
core	22978	0.00813008	0	-0.00193566
core	22986	0.00813008	0	-0.00193566
core	23145	0.536585	0.320513	0.0857974
core	23538	0.00813008	0	-0.00193566
core	23924	0.0569106	0	0.0498105
core	24079	0	0.0128205	0.00305162
core	24090	0.0650407	0.025641	0.00831393
core	24136	0.373984	0.346154	-0.00879885
core	24265	0.00813008	0	-0.00193566
core	24309	0.674797	0.512821	0.0456162
core	24324	0.487805	0.371795	0.0182047
core	24330	0.479675	0.25641	0.0970959
core	24339	0.333333	0.24359	0.0100741
core	24352	0.317073	0.24359	0.00355469
core	24354	0.317073	0.24359	0.00355469
core	24357	0.317073	0.24359	0.00355469
core	24374	0.0243902	0	0.0153429
core	24394	0.0569106	0	0.0498105
core	24501	0.243902	0.0512821	0.134537
core	24567	0.0162602	0	0.00670738
core	24570	0.00813008	0	-0.00193566
core	24941	0.00813008	0	-0.00193566
core	25063	0.243902	0.25641	-0.0101424
core	25267	0.260163	0.448718	0.068705
core	25275	0.00813008	0	-0.00193566
core	25342	0.0487805	0.205128	0.100046
core	25366	0.276423	0.230769	-0.00474344
core	25713	0.00813008	0	-0.00193566
core	26062	0.00813008	0	-0.00193566
core	26241	0.0406504	0.0128205	0.00512644
core	26305	0.178862	0.602564	0.321501
core	26385	0.00813008	0	-0.00193566
core	26755	0	0.0128205	0.00305162
core	26760	0.203252	0.0641026	0.0744676
core	26767	0.00813008	0	-0.00193566
core	26976	0.00813008	0	-0.00193566
core	27044	0	0.179487	0.178662
core	27141	0.211382	0.141026	0.00739427
core	27241	0.00813008	0	-0.00193566
core	27507	0	0.025641	0.0166708
core	27510	0	0.025641	0.0166708
core	27527	0.0162602	0.0512821	0.00921389
core	27551	0.0731707	0.0769231	-0.0104782
core	27810	0	0.025641	0.0166708
core	28124	0.0243902	0.0384615	-0.0071302
core	28136	0.00813008	0	-0.00193566
core	28161	0.154472	0.0128205	0.119332
core	28222	0.00813008	0	-0.00193566
core	28396	0.00813008	0	-0.00193566
core	28470	0.195122	0.346154	0.0490135
core	28592	0.0243902	0	0.0153429
core	28715	0.00813008	0	-0.00193566
core	28858	0.154472	0.0128205	0.119332
core	28994	0.0569106	0	0.0498105
core	29043	0.0731707	0	0.0669996
core	29176	0.097561	0.0128205	0.0600193
core	29190	0.0162602	0.0384615	-0.000778543
core	29196	0.0162602	0.0384615	-0.000778543
core	29239	0.544715	0.205128	0.219931
core	29241	0.544715	0.205128	0.219931
core	29280	0.634146	0.346154	0.151202
core	29283	0.634146	0.346154	0.151202
core	29284	0.634146	0.346154	0.151202
core	29287	0.634146	0.346154	0.151202
core	29288	0.634146	0.346154	0.151202
core	29289	0.634146	0.346154	0.151202
core	29291	0.211382	0.179487	-0.00714895
core	29298	0.634146	0.346154	0.151202
core	29304	0.634146	0.346154	0.151202
core	29306	0.634146	0.346154	0.151202
core	29313	0.658537	0.358974	0.163251
core	29640	0	0.025641	0.0166708
core	29771	0.00813008	0	-0.00193566
core	29800	0	0.025641	0.0166708
core	29833	0.0243902	0	0.0153429
core	29914	0.00813008	0	-0.00193566
core	29955	0.00813008	0	-0.00193566
core	29976	0.00813008	0	-0.00193566
core	30024	0.00813008	0	-0.00193566
core	30048	0.0243902	0	0.0153429
core	30193	0.00813008	0	-0.00193566
core	30219	0.0243902	0	0.0153429
core	30289	0.00813008	0	-0.00193566
core	30316	0.00813008	0	-0.00193566
core	30317	0.00813008	0	-0.00193566
core	30318	0.00813008	0	-0.00193566
core	30319	0.00813008	0	-0.00193566
core	30321	0.00813008	0	-0.00193566
core	30481	0.00813008	0	-0.00193566
core	30486	0.0162602	0	0.00670738
core	30585	0.0325203	0.0128205	-0.00130871
core	30703	0.00813008	0	-0.00193566
core	30747	0.00813008	0.0128205	-0.00945722
core	30870	0.0406504	0.0384615	-0.0105191
core	31068	0.0162602	0	0.00670738
core	31072	0.00813008	0	-0.00193566
core	31076	0	0.0384615	0.0302714
core	31122	0.097561	0.0128205	0.0600193
core	31155	0.447154	0.128205	0.221727
core	31158	0.447154	0.128205	0.221727
core	31309	0.0406504	0.0384615	-0.0105191
core	31321	0.0325203	0.025641	-0.00969452
core	31395	0.528455	0.0769231	0.39511
core	31431	0.00813008	0	-0.00193566
core	31432	0.00813008	0	-0.00193566
core	31481	0	0.0128205	0.00305162
core	31509	0.00813008	0	-0.00193566
core	31618	0.00813008	0	-0.00193566
core	31629	0.0487805	0	0.0412048
core	31799	0.00813008	0	-0.00193566
core	31818	0.0162602	0	0.00670738
core	31853	0.439024	0.474359	-0.00791175
core	31881	0.0243902	0	0.0153429
core	31884	0.162602	0.025641	0.0997907
core	31901	0.00813008	0.0128205	-0.00945722
core	31935	0.0243902	0	0.0153429
core	31949	0	0.0128205	0.00305162
core	32034	0.146341	0.0769231	0.0149334
core	32077	0.00813008	0	-0.00193566
core	32098	0.00813008	0	-0.00193566
core	32248	0.0325203	0	0.023971
core	32283	0.0325203	0	0.023971
core	32421	0.284553	0.0512821	0.176535
core	32460	0.00813008	0	-0.00193566
core	32490	0.00813008	0.0128205	-0.00945722
core	32545	0.0243902	0	0.0153429
core	32562	0.0243902	0	0.0153429
core	33000	0.0162602	0	0.00670738
core	33009	0.300813	0.25641	-0.00537928
core	33054	0.0243902	0	0.0153429
core	33213	0.560976	0.282051	0.145454
core	33505	0.219512	0.346154	0.0305961
core	33552	0.00813008	0.115385	0.0895778
core	33598	0.00813008	0	-0.00193566
core	33827	0.0325203	0.0769231	0.0094886
core	34028	0.097561	0	0.0927277
core	34206	0.154472	0.205128	-0.0013693
core	34257	0.0650407	0.102564	-0.000875091
core	34260	0.0650407	0.102564	-0.000875091
core	34458	0.00813008	0	-0.00193566
core	34464	0.00813008	0	-0.00193566
core	34491	0.00813008	0	-0.00193566
core	34503	0.0731707	0	0.0669996
core	34511	0.731707	0.974359	0.210638
core	34512	0.731707	0.974359	0.210638
core	34515	0.731707	0.974359	0.210638
core	34518	0.731707	0.974359	0.210638
core	34566	0	0.0384615	0.0302714
core	34579	0.00813008	0	-0.00193566
core	34620	0.00813008	0	-0.00193566
core	34623	0.00813008	0	-0.00193566
core	34638	0.00813008	0	-0.00193566
core	34668	0.00813008	0	-0.00193566
core	34680	0.00813008	0	-0.00193566
core	34686	0.00813008	0	-0.00193566
core	34715	0.00813008	0	-0.00193566
core	34716	0.00813008	0	-0.00193566
core	34722	0.00813008	0	-0.00193566
core	34728	0.00813008	0	-0.00193566
core	34761	0.00813008	0	-0.00193566
core	34773	0.00813008	0	-0.00193566
core	34809	0.00813008	0	-0.00193566
core	34863	0.00813008	0	-0.00193566
core	34866	0.00813008	0	-0.00193566
core	34884	0.00813008	0	-0.00193566
core	34887	0.00813008	0	-0.00193566
core	34890	0.00813008	0	-0.00193566
core	34893	0.00813008	0	-0.00193566
core	34905	0.00813008	0	-0.00193566
core	34914	0.00813008	0	-0.00193566
core	34950	0.00813008	0	-0.00193566
core	35039	0	0.0128205	0.00305162
core	35040	0.0243902	0	0.0153429
core	35064	0.211382	0.423077	0.0935744
core	35143	0.00813008	0	-0.00193566
core	35145	0.00813008	0	-0.00193566
core	35154	0.00813008	0	-0.00193566
core	35166	0.0325203	0.0128205	-0.00130871
core	35172	0.00813008	0	-0.00193566
core	35178	0.162602	0.0512821	0.0560799
core	35181	0.154472	0.0512821	0.04892
core	35187	0.162602	0.0512821	0.0560799
core	35188	0.154472	0.0512821	0.04892
core	35202	0.219512	0.423077	0.0855028
core	35216	0.00813008	0	-0.00193566
core	35217	0.0162602	0.397436	0.368008
core	35232	0.00813008	0	-0.00193566
core	35235	0.00813008	0	-0.00193566
core	35247	0.00813008	0	-0.00193566
core	35256	0.00813008	0	-0.00193566
core	35259	0.0243902	0	0.0153429
core	35262	0.00813008	0	-0.00193566
core	35281	0.00813008	0	-0.00193566
core	35285	0.0243902	0.0128205	-0.00669224
core	35286	0.00813008	0	-0.00193566
core	35292	0.00813008	0	-0.00193566
core	35321	0.00813008	0.0512821	0.0231942
core	35352	0.00813008	0	-0.00193566
core	35361	0.0243902	0	0.0153429
core	35373	0.211382	0.0128205	0.179417
core	35383	0	0.0128205	0.00305162
core	35411	0.349593	0.0384615	0.270706
core	35424	0.00813008	0	-0.00193566
core	35433	0.00813008	0	-0.00193566
core	35460	0.00813008	0	-0.00193566
core	35461	0.00813008	0	-0.00193566
core	35466	0.00813008	0	-0.00193566
core	35481	0.00813008	0	-0.00193566
core	35482	0.00813008	0	-0.00193566
core	35487	0.00813008	0	-0.00193566
core	35488	0.00813008	0	-0.00193566
core	35502	0.097561	0.0384615	0.0183013
core	35508	0.097561	0.0384615	0.0183013
core	35509	0.097561	0.0384615	0.0183013
core	35538	0.00813008	0	-0.00193566
core	35540	0.00813008	0	-0.00193566
core	35544	0.00813008	0	-0.00193566
core	35613	0.00813008	0	-0.00193566
core	35667	0.00813008	0	-0.00193566
core	35676	0.00813008	0	-0.00193566
core	35679	0.00813008	0	-0.00193566
core	35682	0.00813008	0	-0.00193566
core	35705	0.00813008	0	-0.00193566
core	36213	0.560976	0.0641026	0.453461
core	36616	0.0162602	0.102564	0.0578312
core	36702	0.0162602	0	0.00670738
core	36835	0.0243902	0	0.0153429
core	36846	0.617886	0.769231	0.0451131
core	36995	0.0243902	0	0.0153429
core	37023	0.0243902	0	0.0153429
core	37219	0.211382	0.0512821	0.101997
core	37220	0.0162602	0	0.00670738
core	37356	0.0325203	0	0.023971
core	37578	0.00813008	0	-0.00193566
core	37618	0	0.0128205	0.00305162
core	37701	0.00813008	0	-0.00193566
core	37752	0.0243902	0	0.0153429
core	38130	0.487805	0.525641	-0.00754271
core	38211	0.0162602	0	0.00670738
core	38310	0.186992	0.230769	-0.00443337
core	38337	0.0162602	0.0128205	-0.0101468
core	38347	0.0243902	0.0384615	-0.0071302
core	38349	0.0243902	0.0384615	-0.0071302
core	38352	0	0.0128205	0.00305162
core	38353	0.0243902	0.0384615	-0.0071302
core	38355	0.0243902	0.0384615	-0.0071302
core	38358	0.0243902	0.0384615	-0.0071302
core	38360	0.0243902	0.0384615	-0.0071302
core	38368	0.00813008	0.0128205	-0.00945722
core	38370	0.00813008	0.0128205	-0.00945722
core	38391	0.609756	0.551282	-0.00314196
core	38421	0.105691	0.435897	0.244358
core	38439	0.0813008	0.384615	0.229276
core	38457	0.0569106	0.25641	0.137414
core	38461	0.0406504	0.230769	0.140545
core	38463	0.0406504	0.230769	0.140545
core	38465	0.0406504	0.230769	0.140545
core	38466	0.0406504	0.230769	0.140545
core	38467	0.0406504	0.230769	0.140545
core	38468	0.0406504	0.230769	0.140545
core	38469	0.0406504	0.230769	0.140545
core	38475	0.0406504	0.230769	0.140545
core	38476	0.0406504	0.230769	0.140545
core	38477	0.0406504	0.230769	0.140545
core	38479	0.0406504	0.230769	0.140545
core	38484	0.0406504	0.230769	0.140545
core	38489	0.0406504	0.230769	0.140545
core	38499	0.609756	0.487179	0.0211717
core	38500	0.609756	0.487179	0.0211717
core	38501	0.609756	0.487179	0.0211717
core	38502	0.609756	0.487179	0.0211717
core	38510	0.585366	0.333333	0.116549
core	38512	0.585366	0.333333	0.116549
core	38514	0.585366	0.333333	0.116549
core	38523	0.341463	0.025641	0.288572
core	38524	0.341463	0.025641	0.288572
core	38527	0.341463	0.025641	0.288572
core	38528	0.341463	0.025641	0.288572
core	38532	0.308943	0.423077	0.0188354
core	38536	0.243902	0.0128205	0.213804
core	38538	0.284553	0.397436	0.0191282
core	38563	0.00813008	0	-0.00193566
core	38571	0.382114	0.153846	0.12111
core	38572	0.382114	0.153846	0.12111
core	38574	0.382114	0.153846	0.12111
core	38577	0.382114	0.153846	0.12111
core	38586	0.414634	0.153846	0.152273
core	38601	0.097561	0.0128205	0.0600193
core	38610	0.113821	0.24359	0.0486023
core	38619	0.300813	0.24359	-0.00182893
core	38640	0.170732	0.282051	0.0263497
core	38641	0.552846	0.576923	-0.00933165
core	38646	0.284553	0.0384615	0.201225
core	38673	0.268293	0.294872	-0.0087293
core	38682	0.284553	0.448718	0.0492624
core	38694	0.097561	0.24359	0.0664238
core	38715	0.544715	0.423077	0.0204379
core	38742	0.154472	0.141026	-0.00982232
core	38743	0.154472	0.141026	-0.00982232
core	38757	0.00813008	0	-0.00193566
core	38778	0.300813	0.24359	-0.00182893
core	38798	0.0406504	0	0.0325916
core	38811	0.512195	0.5	-0.0102696
core	38829	0.365854	0.358974	-0.0104772
core	38862	0.853659	0.820513	-0.00630795
core	38874	0.853659	0.820513	-0.00630795
core	38877	0.853659	0.820513	-0.00630795
core	38880	0.853659	0.820513	-0.00630795
core	38949	0.00813008	0	-0.00193566
core	38952	0.00813008	0	-0.00193566
core	39030	0.0243902	0	0.0153429
core	39048	0.170732	0.217949	-0.00303733
core	39051	0.219512	0.217949	-0.0105786
core	39081	0.0487805	0.0128205	0.0121962
core	39087	0.430894	0.307692	0.0234846
core	39114	0.276423	0.179487	0.0174173
core	39121	0.154472	0.0384615	0.0682288
core	39135	0.0731707	0.0128205	0.035399
core	39180	0.211382	0.346154	0.0363237
core	39208	0.0162602	0	0.00670738
core	39228	0.211382	0.346154	0.0363237
core	39260	0.528455	0.628205	0.0108875
core	39300	0.00813008	0	-0.00193566
core	39360	0.0406504	0	0.0325916
core	39366	0.00813008	0	-0.00193566
core	39372	0.601626	0.75641	0.0461927
core	39589	0.0162602	0	0.00670738
core	39750	0.260163	0.0512821	0.151191
core	39816	0.260163	0.0384615	0.175454
core	40146	0.0731707	0.0128205	0.035399
core	40324	0.0894309	0.192308	0.0348585
core	41121	0.211382	0.0897436	0.0490784
core	41146	0	0.0128205	0.00305162
core	41206	0	0.0128205	0.00305162
core	41260	0.495935	0.192308	0.184738
core	41344	0.00813008	0	-0.00193566
core	41446	0.0243902	0	0.0153429
core	41496	0.00813008	0	-0.00193566
core	41825	0.00813008	0	-0.00193566
core	42091	0.382114	0.0897436	0.212525
core	42331	0.097561	0.0128205	0.0600193
core	42448	0.0162602	0	0.00670738
core	42473	0	0.0128205	0.00305162
core	42708	0.00813008	0	-0.00193566
core	42949	0.00813008	0	-0.00193566
core	43139	0.00813008	0.0384615	0.0106962
core	43317	0.0894309	0	0.0841591
core	43365	0.829268	0.935897	0.0460879
core	43378	0.0243902	0	0.0153429
core	43382	0.00813008	0	-0.00193566
core	43486	0	0.0128205	0.00305162
core	43620	0.227642	0.435897	0.088188
core	43725	0	0.0128205	0.00305162
core	43960	0.0569106	0	0.0498105
core	43980	0.0406504	0	0.0325916
core	44032	0.0569106	0	0.0498105
core	44127	0.634146	0.935897	0.239279
core	44154	0.203252	0.0128205	0.17082
core	44171	0.00813008	0	-0.00193566
core	44172	0.00813008	0	-0.00193566
core	44403	0.195122	0.128205	0.00683968
core	44412	0.186992	0.128205	0.00316934
core	44491	0.195122	0.128205	0.00683968
core	44493	0.00813008	0	-0.00193566
core	44531	0.00813008	0	-0.00193566
core	44547	0.0813008	0.025641	0.0214503
core	44548	0.0162602	0	0.00670738
core	44705	0.0650407	0	0.0584088
core	44890	0.0162602	0.025641	-0.00830545
core	44934	0.756098	0.384615	0.248739
core	44963	0.0162602	0	0.00670738
core	45057	0.00813008	0	-0.00193566
core	45116	0.284553	0.025641	0.227927
core	45135	0.0406504	0.269231	0.180686
core	45154	0.0487805	0.410256	0.315931
core	45291	0.0243902	0	0.0153429
core	45330	0.0325203	0	0.023971
core	45359	0.0162602	0	0.00670738
core	45409	0.0731707	0	0.0669996
core	45495	0.121951	0.217949	0.0235662
core	45498	0.268293	0.025641	0.210638
core	45504	0.268293	0.025641	0.210638
core	45505	0.268293	0.025641	0.210638
core	45507	0.268293	0.025641	0.210638
core	45523	0.0162602	0	0.00670738
core	45603	0.0650407	0	0.0584088
